GameID,qtr,down,SideofField,yrdln,yrdline100,posteam,DefensiveTeam,desc,Yards.Gained,Touchdown,PlayType,Passer,PassAttempt,PassOutcome,PassLength,Rusher,RushAttempt,Receiver,Reception,Pos_RB_Rush,Pos_RB_Rec,Pos_WR_Rec,Pos_TE_Rec,Pos_QB_Rush,Pos_WR_Rush,NewPos
2015091000,2,1.0,PIT,16.0,16.0,NE,PIT,"(11:16) (Shotgun) T.Brady pass short right to R.Gronkowski for 16 yards, TOUCHDOWN.",16,1,Pass,T.Brady,1,Complete,Short,,0,R.Gronkowski,1,,,,TE,,,TE
2015091000,2,1.0,PIT,20.0,20.0,NE,PIT,(6:22) D.Lewis left guard to PIT 12 for 8 yards (C.Heyward; C.Allen).,8,0,Run,,0,,,D.Lewis,1,,0,RB,,,,,,RB
2015091000,2,2.0,PIT,12.0,12.0,NE,PIT,(6:00) (No Huddle) D.Lewis up the middle to PIT 11 for 1 yard (C.Allen; J.Harrison).,1,0,Run,,0,,,D.Lewis,1,,0,RB,,,,,,RB
2015091000,2,3.0,PIT,11.0,11.0,NE,PIT,(5:19) T.Brady up the middle to PIT 9 for 2 yards (J.Harrison).,2,0,Run,,0,,,T.Brady,1,,0,,,,,QB,,QB
2015091000,2,1.0,PIT,9.0,9.0,NE,PIT,(4:46) (Shotgun) T.Brady pass short left to J.Edelman to PIT 6 for 3 yards (W.Gay).,3,0,Pass,T.Brady,1,Complete,Short,,0,J.Edelman,1,,,WR,,,,WR
2015091000,2,2.0,PIT,6.0,6.0,NE,PIT,"(4:06) T.Brady pass short middle to R.Gronkowski for 6 yards, TOUCHDOWN. NE 87-Gronkowski 15th career multi-TD game.",6,1,Pass,T.Brady,1,Complete,Short,,0,R.Gronkowski,1,,,,TE,,,TE
2015091000,3,1.0,PIT,1.0,1.0,NE,PIT,(11:17) S.Mason reported in as eligible.  B.Bolden right guard to PIT 1 for no gain (R.Shazier).,0,0,Run,,0,,,B.Bolden,1,,0,RB,,,,,,RB
2015091000,3,2.0,PIT,1.0,1.0,NE,PIT,"(10:43) T.Brady pass short left to S.Chandler for 1 yard, TOUCHDOWN.",1,1,Pass,T.Brady,1,Complete,Short,,0,S.Chandler,1,,,,TE,,,TE
2015091000,3,1.0,NE,19.0,19.0,PIT,NE,(9:14) De.Williams right guard to NE 12 for 7 yards (A.Branch).,7,0,Run,,0,,,De.Williams,1,,0,,,,,,,RB
2015091000,3,2.0,NE,12.0,12.0,PIT,NE,(8:36) De.Williams left guard to NE 2 for 10 yards (D.McCourty).,10,0,Run,,0,,,De.Williams,1,,0,,,,,,,RB
2015091000,3,1.0,NE,2.0,2.0,PIT,NE,(7:58) De.Williams left guard to NE 1 for 1 yard (D.Harmon; P.Chung).,1,0,Run,,0,,,De.Williams,1,,0,,,,,,,RB
2015091000,3,2.0,NE,1.0,1.0,PIT,NE,(7:16) A.Villanueva reported in as eligible.  W.Johnson left guard to NE 1 for no gain (S.Siliga; R.Ninkovich).,0,0,Run,,0,,,W.Johnson,1,,0,RB,,,,,,RB
2015091000,3,3.0,NE,1.0,1.0,PIT,NE,"(6:48) A.Villanueva reported in as eligible.  W.Johnson left guard for 1 yard, TOUCHDOWN.",1,1,Run,,0,,,W.Johnson,1,,0,RB,,,,,,RB
2015091000,3,,NE,2.0,2.0,PIT,NE,TWO-POINT CONVERSION ATTEMPT. B.Roethlisberger pass to M.Wheaton is complete. ATTEMPT SUCCEEDS. PIT-B.Roethlisberger was injured during the play.,0,0,Pass,B.Roethlisberger,1,Complete,,,0,,1,,,,,,,-99
2015091000,3,1.0,NE,19.0,19.0,PIT,NE,(1:14) De.Williams up the middle to NE 14 for 5 yards (P.Chung).,5,0,Run,,0,,,De.Williams,1,,0,,,,,,,RB
2015091000,3,2.0,NE,14.0,14.0,PIT,NE,(:32) (Shotgun) B.Roethlisberger pass short right to H.Miller to NE 8 for 6 yards (P.Chung).,6,0,Pass,B.Roethlisberger,1,Complete,Short,,0,H.Miller,1,,,,TE,,,TE
2015091000,4,1.0,NE,8.0,8.0,PIT,NE,(15:00) (Shotgun) De.Williams right guard to NE 8 for no gain (R.Ninkovich).,0,0,Run,,0,,,De.Williams,1,,0,,,,,,,RB
2015091000,4,2.0,NE,8.0,8.0,PIT,NE,(14:19) (Shotgun) B.Roethlisberger pass short right to H.Miller to NE 5 for 3 yards (R.Ninkovich).,3,0,Pass,B.Roethlisberger,1,Complete,Short,,0,H.Miller,1,,,,TE,,,TE
2015091000,4,1.0,NE,1.0,1.0,PIT,NE,(13:30) A.Villanueva reported in as eligible.  B.Roethlisberger pass incomplete short middle to H.Miller.,0,0,Pass,B.Roethlisberger,1,Incomplete Pass,Short,,0,H.Miller,0,,,,TE,,,TE
2015091000,4,2.0,NE,1.0,1.0,PIT,NE,(13:25) W.Johnson up the middle to NE 1 for no gain (S.Siliga; J.Mayo).,0,0,Run,,0,,,W.Johnson,1,,0,RB,,,,,,RB
2015091000,4,3.0,NE,5.0,5.0,PIT,NE,(12:22) (Shotgun) De.Williams up the middle to NE 6 for -1 yards (C.Jones; J.Sheard).,-1,0,Run,,0,,,De.Williams,1,,0,,,,,,,RB
2015091000,4,1.0,PIT,1.0,1.0,NE,PIT,(10:03) S.Mason reported in as eligible.  B.Bolden right guard to PIT 1 for no gain (L.Timmons).,0,0,Run,,0,,,B.Bolden,1,,0,RB,,,,,,RB
2015091000,4,2.0,PIT,1.0,1.0,NE,PIT,(9:28) S.Mason reported in as eligible.  T.Brady pass incomplete short right to R.Gronkowski.,0,0,Pass,T.Brady,1,Incomplete Pass,Short,,0,R.Gronkowski,0,,,,TE,,,TE
2015091000,4,3.0,PIT,1.0,1.0,NE,PIT,"(9:24) T.Brady pass short left to R.Gronkowski for 1 yard, TOUCHDOWN. NE 12-Brady 23rd career game with 4+ TD passes, tying Brett Favre for 3rd most all-time. NE 12-Brady 396 career TD passes, tying Drew Brees for 4th most all-time. NE 87-Gronkowski 3rd career 3-TD game.",1,1,Pass,T.Brady,1,Complete,Short,,0,R.Gronkowski,1,,,,TE,,,TE
2015091000,4,1.0,NE,11.0,11.0,PIT,NE,"(:07) (Shotgun) B.Roethlisberger pass short left to A.Brown for 11 yards, TOUCHDOWN.",11,1,Pass,B.Roethlisberger,1,Complete,Short,,0,A.Brown,1,,,WR,,,,WR
2015091300,1,1.0,GB,12.0,12.0,CHI,GB,(11:33) (Shotgun) J.Cutler right end to GB 8 for 4 yards (S.Barrington).,4,0,Run,,0,,,J.Cutler,1,,0,,,,,QB,,QB
2015091300,1,2.0,GB,13.0,13.0,CHI,GB,(10:44) (Shotgun) J.Cutler pass short right to M.Forte pushed ob at GB 8 for 5 yards (C.Matthews).,5,0,Pass,J.Cutler,1,Complete,Short,,0,M.Forte,1,,RB,,,,,RB
2015091300,1,1.0,CHI,20.0,20.0,GB,CHI,(1:37) A.Rodgers pass incomplete deep right to D.Adams.,0,0,Pass,A.Rodgers,1,Incomplete Pass,Deep,,0,D.Adams,0,,,WR,,,,WR
2015091300,1,2.0,CHI,20.0,20.0,GB,CHI,(1:30) (Shotgun) A.Rodgers pass short right to D.Adams to CHI 13 for 7 yards (A.Rolle).,7,0,Pass,A.Rodgers,1,Complete,Short,,0,D.Adams,1,,,WR,,,,WR
2015091300,1,3.0,CHI,13.0,13.0,GB,CHI,"(:50) (Shotgun) A.Rodgers pass short left to J.Jones for 13 yards, TOUCHDOWN.",13,1,Pass,A.Rodgers,1,Complete,Short,,0,J.Jones,1,,,WR,,,,WR
2015091300,2,1.0,GB,14.0,14.0,CHI,GB,"(10:27) (No Huddle, Shotgun) J.Cutler pass incomplete short left to A.Jeffery (S.Shields).",0,0,Pass,J.Cutler,1,Incomplete Pass,Short,,0,A.Jeffery,0,,,WR,,,,WR
2015091300,2,2.0,GB,14.0,14.0,CHI,GB,(10:22) (No Huddle) M.Forte left end to GB 9 for 5 yards (C.Matthews).,5,0,Run,,0,,,M.Forte,1,,0,RB,,,,,,RB
2015091300,2,3.0,GB,9.0,9.0,CHI,GB,(9:39) (Shotgun) J.Cutler pass incomplete short left to M.Forte.,0,0,Pass,J.Cutler,1,Incomplete Pass,Short,,0,M.Forte,0,,RB,,,,,RB
2015091300,2,4.0,GB,5.0,5.0,CHI,GB,(9:29) M.Forte right tackle to GB 4 for 1 yard (H.Clinton-Dix). Measurement.,1,0,Run,,0,,,M.Forte,1,,0,RB,,,,,,RB
2015091300,2,1.0,GB,4.0,4.0,CHI,GB,(8:45) (Shotgun) C.Leno Jr. reported in as eligible.  J.Cutler pass incomplete short left to M.Forte.,0,0,Pass,J.Cutler,1,Incomplete Pass,Short,,0,M.Forte,0,,RB,,,,,RB
2015091300,2,2.0,GB,4.0,4.0,CHI,GB,(8:33) M.Forte right tackle to GB 1 for 3 yards (J.Elliott).,3,0,Run,,0,,,M.Forte,1,,0,RB,,,,,,RB
2015091300,2,3.0,GB,1.0,1.0,CHI,GB,"(7:54) C.Leno Jr. reported in as eligible.  M.Forte left end for 1 yard, TOUCHDOWN.",1,1,Run,,0,,,M.Forte,1,,0,RB,,,,,,RB
2015091300,2,1.0,CHI,11.0,11.0,GB,CHI,"(5:12) (No Huddle, Shotgun) E.Lacy left guard to CHI 8 for 3 yards (E.Goldman).",3,0,Run,,0,,,E.Lacy,1,,0,RB,,,,,,RB
2015091300,2,2.0,CHI,18.0,18.0,GB,CHI,(4:20) (Shotgun) E.Lacy left guard to CHI 19 for -1 yards (A.Amos).,-1,0,Run,,0,,,E.Lacy,1,,0,RB,,,,,,RB
2015091300,3,1.0,CHI,6.0,6.0,GB,CHI,(12:44) (Shotgun) A.Rodgers pass short middle to E.Lacy to CHI 1 for 5 yards (C.Jones).,5,0,Pass,A.Rodgers,1,Complete,Short,,0,E.Lacy,1,,RB,,,,,RB
2015091300,3,2.0,CHI,1.0,1.0,GB,CHI,"(11:59) (No Huddle, Shotgun) A.Rodgers pass short left to J.Jones for 1 yard, TOUCHDOWN.",1,1,Pass,A.Rodgers,1,Complete,Short,,0,J.Jones,1,,,WR,,,,WR
2015091300,4,3.0,CHI,16.0,16.0,GB,CHI,"(11:47) (No Huddle, Shotgun) E.Lacy right guard to CHI 11 for 5 yards (S.McClellin).",5,0,Run,,0,,,E.Lacy,1,,0,RB,,,,,,RB
2015091300,4,1.0,CHI,11.0,11.0,GB,CHI,(11:15) A.Rodgers scrambles right end pushed ob at CHI 10 for 1 yard (P.McPhee).,1,0,Run,,0,,,A.Rodgers,1,,0,,,,,QB,,QB
2015091300,4,2.0,CHI,5.0,5.0,GB,CHI,"(10:32) (Shotgun) A.Rodgers pass short left to R.Cobb for 5 yards, TOUCHDOWN. Penalty on CHI-S.McManis, Defensive Pass Interference, declined.",5,1,Pass,A.Rodgers,1,Complete,Short,,0,R.Cobb,1,,,WR,,,,WR
2015091300,4,1.0,GB,16.0,16.0,CHI,GB,"(8:37) (No Huddle, Shotgun) J.Cutler pass short left to A.Jeffery pushed ob at GB 6 for 10 yards (S.Shields).",10,0,Pass,J.Cutler,1,Complete,Short,,0,A.Jeffery,1,,,WR,,,,WR
2015091300,4,1.0,GB,6.0,6.0,CHI,GB,"(8:14) (No Huddle, Shotgun) J.Cutler pass short left to M.Forte pushed ob at GB 2 for 4 yards (N.Palmer).",4,0,Pass,J.Cutler,1,Complete,Short,,0,M.Forte,1,,RB,,,,,RB
2015091300,4,2.0,GB,2.0,2.0,CHI,GB,(7:51) (Shotgun) J.Cutler pass incomplete short right to E.Royal.,0,0,Pass,J.Cutler,1,Incomplete Pass,Short,,0,E.Royal,0,,,WR,,,,WR
2015091300,4,3.0,GB,2.0,2.0,CHI,GB,(7:48) (Shotgun) J.Cutler pass incomplete short right to A.Jeffery.,0,0,Pass,J.Cutler,1,Incomplete Pass,Short,,0,A.Jeffery,0,,,WR,,,,WR
2015091300,4,4.0,GB,2.0,2.0,CHI,GB,"(7:42) (No Huddle, Shotgun) J.Cutler pass incomplete short right to E.Royal.",0,0,Pass,J.Cutler,1,Incomplete Pass,Short,,0,E.Royal,0,,,WR,,,,WR
2015091300,4,1.0,CHI,2.0,2.0,GB,CHI,"(1:59) J.Tretter reported in as eligible.  E.Lacy left guard for 2 yards, TOUCHDOWN.",2,1,Run,,0,,,E.Lacy,1,,0,RB,,,,,,RB
2015091306,1,1.0,HOU,13.0,13.0,KC,HOU,(11:04) J.Charles right guard to HOU 10 for 3 yards (B.Cushing).,3,0,Run,,0,,,J.Charles,1,,0,RB,,,,,,RB
2015091306,1,2.0,HOU,10.0,10.0,KC,HOU,"(10:27) A.Smith pass short middle to T.Kelce for 10 yards, TOUCHDOWN.",10,1,Pass,A.Smith,1,Complete,Short,,0,T.Kelce,1,,,,TE,,,TE
2015091306,1,1.0,KC,17.0,17.0,HOU,KC,(1:55) B.Hoyer pass short middle to C.Shorts to KC 2 for 15 yards (M.Peters; R.Parker).,15,0,Pass,B.Hoyer,1,Complete,Short,,0,C.Shorts,1,,,WR,,,,WR
2015091306,1,1.0,KC,2.0,2.0,HOU,KC,"(1:33) J.Grimes right tackle to KC 4 for -2 yards (D.Johnson, J.Mauga).",-2,0,Run,,0,,,J.Grimes,1,,0,RB,,,,,,RB
2015091306,1,2.0,KC,4.0,4.0,HOU,KC,"(:51) (Shotgun) B.Hoyer pass short right to D.Hopkins for 4 yards, TOUCHDOWN.",4,1,Pass,B.Hoyer,1,Complete,Short,,0,D.Hopkins,1,,,WR,,,,WR
2015091306,2,1.0,HOU,12.0,12.0,KC,HOU,(11:58) (Shotgun) A.Smith pass short right to J.Maclin to HOU 10 for 2 yards (J.Joseph).,2,0,Pass,A.Smith,1,Complete,Short,,0,J.Maclin,1,,,WR,,,,WR
2015091306,2,2.0,HOU,10.0,10.0,KC,HOU,(11:17) (Shotgun) A.Smith pass short right to J.Charles to HOU 9 for 1 yard (B.Cushing; J.Clowney).,1,0,Pass,A.Smith,1,Complete,Short,,0,J.Charles,1,,RB,,,,,RB
2015091306,2,3.0,HOU,9.0,9.0,KC,HOU,(10:33) (Shotgun) A.Smith pass incomplete short middle to J.Maclin (J.Joseph).,0,0,Pass,A.Smith,1,Incomplete Pass,Short,,0,J.Maclin,0,,,WR,,,,WR
2015091306,2,1.0,HOU,7.0,7.0,KC,HOU,"(5:01) (Shotgun) A.Smith pass short left to J.Charles for 7 yards, TOUCHDOWN.",7,1,Pass,A.Smith,1,Complete,Short,,0,J.Charles,1,,RB,,,,,RB
2015091306,2,1.0,KC,17.0,17.0,HOU,KC,(:47) (Shotgun) J.Grimes right guard to KC 13 for 4 yards (D.Johnson).,4,0,Run,,0,,,J.Grimes,1,,0,RB,,,,,,RB
2015091306,2,3.0,KC,16.0,16.0,HOU,KC,(:20) (Shotgun) B.Hoyer pass incomplete deep left to N.Washington (J.Fleming).,0,0,Pass,B.Hoyer,1,Incomplete Pass,Deep,,0,N.Washington,0,,,WR,,,,WR
2015091306,3,1.0,KC,20.0,20.0,HOU,KC,"(6:59) C.Polk left tackle to KC 16 for 4 yards (J.Howard, A.Bailey).",4,0,Run,,0,,,C.Polk,1,,0,RB,,,,,,RB
2015091306,3,2.0,KC,16.0,16.0,HOU,KC,"(6:28) (Shotgun) B.Hoyer pass incomplete short left to D.Hopkins. Houston challenged the incomplete pass ruling, and the play was REVERSED. (Shotgun) B.Hoyer pass short left to D.Hopkins ran ob at KC 11 for 5 yards.",5,0,Pass,B.Hoyer,1,Incomplete Pass,Short,,0,D.Hopkins,0,,,WR,,,,WR
2015091306,3,3.0,KC,11.0,11.0,HOU,KC,(6:12) (Shotgun) B.Hoyer pass incomplete short right to D.Hopkins.,0,0,Pass,B.Hoyer,1,Incomplete Pass,Short,,0,D.Hopkins,0,,,WR,,,,WR
2015091306,3,4.0,KC,11.0,11.0,HOU,KC,(6:09) A.Blue right tackle to KC 11 for no gain (H.Abdullah; J.Howard).,0,0,Run,,0,,,A.Blue,1,,0,RB,,,,,,RB
2015091306,4,1.0,KC,10.0,10.0,HOU,KC,(4:54) (Shotgun) R.Mallett pass short left to J.Grimes to KC 8 for 2 yards (H.Abdullah).,2,0,Pass,R.Mallett,1,Complete,Short,,0,J.Grimes,1,,RB,,,,,RB
2015091306,4,2.0,KC,8.0,8.0,HOU,KC,"(4:16) (Shotgun) R.Mallett pass short right to D.Hopkins for 8 yards, TOUCHDOWN.",8,1,Pass,R.Mallett,1,Complete,Short,,0,D.Hopkins,1,,,WR,,,,WR
2015091306,4,,KC,15.0,15.0,HOU,KC,TWO-POINT CONVERSION ATTEMPT. R.Mallett pass to D.Hopkins is complete. ATTEMPT SUCCEEDS.,0,0,Pass,R.Mallett,1,Complete,,,0,,1,,,,,,,-99
2015091305,1,2.0,NYJ,12.0,12.0,CLE,NYJ,(3:03) C.Erving reported in as eligible.  I.Crowell up the middle to NYJ 9 for 3 yards (C.Pryor).,3,0,Run,,0,,,I.Crowell,1,,0,RB,,,,,,RB
2015091305,1,1.0,NYJ,14.0,14.0,CLE,NYJ,(2:22) (Shotgun) J.McCown pass incomplete short right to R.Housler.,0,0,Pass,J.McCown,1,Incomplete Pass,Short,,0,R.Housler,0,,,,TE,,,TE
2015091305,1,2.0,NYJ,14.0,14.0,CLE,NYJ,(1:52) J.McCown pass incomplete short right to S.Draughn.,0,0,Pass,J.McCown,1,Incomplete Pass,Short,,0,S.Draughn,0,,RB,,,,,RB
2015091305,1,3.0,NYJ,14.0,14.0,CLE,NYJ,"(1:49) (Shotgun) J.McCown scrambles up the middle to NYJ 1 for 13 yards (C.Pryor). FUMBLES (C.Pryor), ball out of bounds in End Zone, Touchback. PENALTY on CLE-A.Mack, Unnecessary Roughness, 15 yards, enforced between downs.",13,0,Run,,0,,,J.McCown,1,,0,,,,,QB,,QB
2015091305,2,1.0,CLE,9.0,9.0,NYJ,CLE,"(9:53) (Shotgun) R.Fitzpatrick pass short left to C.Ivory for 9 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NYJ-B.Marshall, Offensive Holding, 10 yards, enforced at CLE 0.",9,0,Pass,R.Fitzpatrick,1,Complete,Short,,0,C.Ivory,1,,RB,,,,,RB
2015091305,2,1.0,CLE,10.0,10.0,NYJ,CLE,"(9:46) C.Ivory up the middle for 10 yards, TOUCHDOWN.",10,1,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,2,1.0,NYJ,9.0,9.0,CLE,NYJ,(4:13) I.Crowell right tackle to NYJ 5 for 4 yards (T.Barnes).,4,0,Run,,0,,,I.Crowell,1,,0,RB,,,,,,RB
2015091305,2,2.0,NYJ,5.0,5.0,CLE,NYJ,(3:37) J.Manziel pass incomplete short left to A.Hawkins.,0,0,Pass,J.Manziel,1,Incomplete Pass,Short,,0,A.Hawkins,0,,,WR,,,,WR
2015091305,2,3.0,NYJ,10.0,10.0,CLE,NYJ,(3:29) (Shotgun) J.Manziel scrambles left tackle to NYJ 7 for 3 yards (B.Skrine).,3,0,Run,,0,,,J.Manziel,1,,0,,,,,QB,,QB
2015091305,2,1.0,CLE,15.0,15.0,NYJ,CLE,"(:49) (Shotgun) R.Fitzpatrick pass short middle to E.Decker for 15 yards, TOUCHDOWN.",15,1,Pass,R.Fitzpatrick,1,Complete,Short,,0,E.Decker,1,,,WR,,,,WR
2015091305,3,3.0,CLE,20.0,20.0,NYJ,CLE,(9:30) R.Fitzpatrick pass short right to B.Marshall ran ob at CLE 3 for 17 yards.,17,0,Pass,R.Fitzpatrick,1,Complete,Short,,0,B.Marshall,1,,,WR,,,,WR
2015091305,3,1.0,CLE,3.0,3.0,NYJ,CLE,(9:00) C.Ivory right tackle to CLE 1 for 2 yards (P.Kruger; K.Dansby).,2,0,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,3,2.0,CLE,1.0,1.0,NYJ,CLE,(8:19) C.Ivory left guard to CLE 1 for no gain (K.Dansby; C.Kirksey). NYJ-N.Mangold was injured during the play.,0,0,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,3,3.0,CLE,1.0,1.0,NYJ,CLE,"(7:56) R.Fitzpatrick pass short right to B.Marshall for 1 yard, TOUCHDOWN.",1,1,Pass,R.Fitzpatrick,1,Complete,Short,,0,B.Marshall,1,,,WR,,,,WR
2015091305,3,2.0,CLE,18.0,18.0,NYJ,CLE,(1:21) B.Powell left guard to CLE 16 for 2 yards (D.Shelton).,2,0,Run,,0,,,B.Powell,1,,0,RB,,,,,,RB
2015091305,3,3.0,CLE,16.0,16.0,NYJ,CLE,(:38) (Shotgun) R.Fitzpatrick pass incomplete deep left to B.Powell (B.Mingo).,0,0,Pass,R.Fitzpatrick,1,Incomplete Pass,Deep,,0,B.Powell,0,,RB,,,,,RB
2015091305,4,1.0,CLE,19.0,19.0,NYJ,CLE,(12:49) C.Ivory right guard to CLE 16 for 3 yards (P.Kruger; D.Bryant).,3,0,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,4,2.0,CLE,16.0,16.0,NYJ,CLE,(12:06) C.Ivory up the middle to CLE 4 for 12 yards (D.Whitner; D.Bryant).,12,0,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,4,1.0,CLE,4.0,4.0,NYJ,CLE,(11:22) (Shotgun) C.Ivory up the middle to CLE 3 for 1 yard (D.Shelton; J.Meder).,1,0,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,4,2.0,CLE,3.0,3.0,NYJ,CLE,"(10:38) C.Ivory right end for 3 yards, TOUCHDOWN.",3,1,Run,,0,,,C.Ivory,1,,0,RB,,,,,,RB
2015091305,4,1.0,CLE,15.0,15.0,NYJ,CLE,(2:00) B.Powell up the middle to CLE 12 for 3 yards (T.Gipson; C.Robertson).,3,0,Run,,0,,,B.Powell,1,,0,RB,,,,,,RB
2015091305,4,2.0,CLE,12.0,12.0,NYJ,CLE,(1:17) T.Bohanon up the middle to CLE 10 for 2 yards (C.Robertson).,2,0,Run,,0,,,T.Bohanon,1,,0,RB,,,,,,RB
2015091304,3,1.0,IND,18.0,18.0,BUF,IND,(12:09) (Shotgun) L.McCoy up the middle to IND 12 for 6 yards (H.Anderson).,6,0,Run,,0,,,L.McCoy,1,,0,RB,,,,,,RB
2015091304,3,2.0,IND,12.0,12.0,BUF,IND,"(11:36) L.McCoy right guard for 12 yards, TOUCHDOWN NULLIFIED by Penalty. Rush credited to IND 5 (spot of foul). PENALTY on BUF-M.Mulligan, Offensive Holding, 10 yards, enforced at IND 5.",12,0,Run,,0,,,L.McCoy,1,,0,RB,,,,,,RB
2015091304,3,2.0,IND,15.0,15.0,BUF,IND,"(11:32) (Shotgun) Ka.Williams right guard to IND 10 for 5 yards (D.Lowery, J.Freeman).",5,0,Run,,0,,,Ka.Williams,1,,0,,,,,,,RB
2015091304,3,3.0,IND,10.0,10.0,BUF,IND,(10:50) A.Dixon left guard to IND 6 for 4 yards (J.Freeman).,4,0,Run,,0,,,A.Dixon,1,,0,RB,,,,,,RB
2015091304,3,1.0,IND,6.0,6.0,BUF,IND,(10:14) L.McCoy right end pushed ob at IND 1 for 5 yards (D.Lowery).,5,0,Run,,0,,,L.McCoy,1,,0,RB,,,,,,RB
2015091304,3,2.0,IND,1.0,1.0,BUF,IND,"(9:38) A.Dixon right guard for 1 yard, TOUCHDOWN.",1,1,Run,,0,,,A.Dixon,1,,0,RB,,,,,,RB
2015091304,3,2.0,BUF,15.0,15.0,IND,BUF,"(4:02) (No Huddle) J.Robinson left guard to BUF 14 for 1 yard (J.Hughes, B.Rambo).",1,0,Run,,0,,,J.Robinson,1,,0,RB,,,,,,RB
2015091304,3,3.0,BUF,14.0,14.0,IND,BUF,"(3:25) (No Huddle, Shotgun) A.Luck pass short right to T.Hilton to BUF 9 for 5 yards (N.Robey). Caught at BUF 9, slanting from middle.",5,0,Pass,A.Luck,1,Complete,Short,,0,T.Hilton,1,,,WR,,,,WR
2015091304,3,1.0,BUF,9.0,9.0,IND,BUF,"(2:52) (No Huddle) A.Luck pass short left to A.Johnson to BUF 6 for 3 yards (S.Gilmore). Flare pass, caught at BUF 10.",3,0,Pass,A.Luck,1,Complete,Short,,0,A.Johnson,1,,,WR,,,,WR
2015091304,3,1.0,BUF,3.0,3.0,IND,BUF,(1:46) A.Luck pass incomplete short right to T.Hilton. Thrown wide of receiver near back corner of end zone. Pressure on QB: M.Williams.,0,0,Pass,A.Luck,1,Incomplete Pass,Short,,0,T.Hilton,0,,,WR,,,,WR
2015091304,3,2.0,BUF,3.0,3.0,IND,BUF,"(1:41) J.Robinson left guard to BUF 2 for 1 yard (C.Bryant, P.Brown).",1,0,Run,,0,,,J.Robinson,1,,0,RB,,,,,,RB
2015091304,3,3.0,BUF,2.0,2.0,IND,BUF,(1:01) A.Luck pass incomplete short right to D.Allen (P.Brown). Receiver and coverage at goal line.,0,0,Pass,A.Luck,1,Incomplete Pass,Short,,0,D.Allen,0,,,,TE,,,TE
2015091304,3,4.0,BUF,2.0,2.0,IND,BUF,"(:57) (Shotgun) A.Luck pass short middle to D.Moncrief for 2 yards, TOUCHDOWN. Caught at goal line, crossing from right.",2,1,Pass,A.Luck,1,Complete,Short,,0,D.Moncrief,1,,,WR,,,,WR
2015091304,3,,BUF,2.0,2.0,IND,BUF,(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Luck pass to C.Fleener is complete. ATTEMPT SUCCEEDS. Caught over middle at goal line.,0,0,Pass,A.Luck,1,Complete,,,0,,1,,,,,,,-99
2015091304,4,1.0,BUF,17.0,17.0,IND,BUF,(6:41) (Shotgun) A.Luck scrambles up the middle to BUF 6 for 11 yards (J.Hughes).,11,0,Run,,0,,,A.Luck,1,,0,,,,,QB,,QB
2015091304,4,1.0,BUF,6.0,6.0,IND,BUF,"(6:08) (Shotgun) A.Luck pass incomplete short right to A.Johnson (S.Gilmore). Receiver and coverage 1 yd. into end zone, crossing to middle.",0,0,Pass,A.Luck,1,Incomplete Pass,Short,,0,A.Johnson,0,,,WR,,,,WR
2015091304,4,2.0,BUF,6.0,6.0,IND,BUF,(6:04) (Shotgun) A.Luck pass incomplete short left to D.Moncrief (M.Butler). Receiver and coverage in back corner of end zone.,0,0,Pass,A.Luck,1,Incomplete Pass,Short,,0,D.Moncrief,0,,,WR,,,,WR
2015091304,4,3.0,BUF,6.0,6.0,IND,BUF,"(6:00) A.Luck pass short left to D.Allen for 6 yards, TOUCHDOWN [N.Bradham]. Caught at goal line, crossing from middle.",6,1,Pass,A.Luck,1,Complete,Short,,0,D.Allen,1,,,,TE,,,TE
2015091304,4,,BUF,2.0,2.0,IND,BUF,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Luck pass to A.Johnson is incomplete. ATTEMPT FAILS. Dropped in back of end zone, right side, cutting to middle.",0,0,Pass,A.Luck,1,Complete,,,0,,1,,,,,,,-99
2015091303,2,3.0,WAS,15.0,15.0,MIA,WAS,(11:26) (Shotgun) R.Tannehill pass short right to D.Williams to WAS 12 for 3 yards (D.Goldson).,3,0,Pass,R.Tannehill,1,Complete,Short,,0,D.Williams,1,,RB,,,,,RB
2015091303,2,4.0,WAS,12.0,12.0,MIA,WAS,(10:44) J.Linkenbach reported in as eligible.  D.Williams left end to WAS 12 for no gain (R.Kerrigan).,0,0,Run,,0,,,D.Williams,1,,0,RB,,,,,,RB
2015091303,2,1.0,MIA,14.0,14.0,WAS,MIA,"(2:56) (No Huddle, Shotgun) K.Cousins pass short left to D.Carrier pushed ob at MIA 5 for 9 yards (J.Jenkins).",9,0,Pass,K.Cousins,1,Complete,Short,,0,D.Carrier,1,,,WR,TE,,,TE
2015091303,2,2.0,MIA,5.0,5.0,WAS,MIA,(2:38) A.Morris up the middle to MIA 1 for 4 yards (T.Fede).,4,0,Run,,0,,,A.Morris,1,,0,RB,,,,,,RB
